millis,temp,output
1085102,18.81,0.00
1086099,18.77,0.00
1087096,18.77,0.00
1088094,18.77,0.00
1089091,18.77,0.00
1090088,18.81,0.00
1091085,18.84,0.00
1092082,18.84,0.00
1093080,18.87,0.00
1094077,18.84,0.00
1095074,18.84,0.00
1096072,18.81,0.00
1097068,18.84,0.00
1098065,18.87,0.00
1099063,18.84,0.00
1100060,18.84,0.00
1101058,18.81,0.00
1102055,18.84,0.00
1103051,18.87,0.00
1104049,18.81,0.00
1105046,18.84,0.00
1106043,18.84,0.00
1107041,18.87,0.00
1108037,18.91,0.00
1109035,18.91,0.00
1110032,18.91,0.00
1111029,18.87,0.00
1112027,18.91,0.00
1113024,18.91,0.00
1114020,18.91,0.00
1115018,18.91,0.00
1116015,18.91,0.00
1117012,18.91,0.00
1118010,18.87,0.00
1119007,18.91,0.00
1120004,18.91,0.00
1121001,18.97,0.00
1121998,18.94,0.00
1122996,18.97,0.00
1123993,18.97,0.00
1124990,19.01,0.00
1125987,19.01,2.06
1126984,18.94,2.06
1127982,18.91,0.00
1128979,18.94,0.00
1129976,18.97,0.00
1130974,18.97,0.00
1131970,18.97,0.00
1132967,19.01,0.00
1133965,19.01,2.06
1134962,19.01,2.06
1135960,19.04,10.53
1136957,19.04,10.53
1137954,19.08,19.00
1138951,19.04,19.00
1139948,19.08,19.00
1140945,19.18,19.00
1141943,19.01,2.06
1142940,19.01,2.06
1143938,19.01,2.06
1144935,19.04,2.06
1145932,19.04,10.53
1146929,19.18,10.53
1147926,19.08,19.00
1148923,19.08,19.00
1149921,19.04,10.53
1150918,19.08,10.53
1151916,19.08,19.00
1152913,19.08,19.00
1153910,19.04,10.53
1154908,19.08,10.53
1155904,19.24,61.18
1156901,19.01,61.18
1157899,19.04,10.53
1158896,19.08,10.53
1159894,19.08,19.00
1160891,18.91,19.00
1161888,19.08,19.00
1162886,19.08,19.00
1163883,19.04,10.53
1164880,19.04,10.53
1165877,19.04,10.53
1166874,19.08,10.53
1167872,19.04,10.53
1168869,19.08,10.53
1169866,19.04,10.53
1170864,19.04,10.53
1171861,19.04,10.53
1172858,19.01,10.53
1173856,18.94,0.00
1174852,19.01,0.00
1175849,19.04,10.53
1176847,19.01,10.53
1177844,19.01,2.06
1178842,19.01,2.06
1179839,18.97,0.00
1180836,19.01,0.00
1181833,19.01,2.06
1182830,19.01,2.06
1183827,18.97,0.00
1184825,18.97,0.00
1185822,18.94,0.00
1186820,18.91,0.00
1187816,18.97,0.00
1188813,18.94,0.00
1189811,18.94,0.00
1190808,18.94,0.00
1191805,18.94,0.00
1192803,18.97,0.00
1193799,18.97,0.00
1194797,18.97,0.00
1195794,19.01,2.06
1196791,19.04,2.06
1197789,18.94,0.00
1198786,19.01,0.00
1199782,19.01,2.06
1200780,19.08,2.06
1201777,19.04,10.53
1202775,18.97,10.53
1203772,18.97,0.00
1204769,18.97,0.00
1205767,19.01,2.06
1206763,19.01,2.06
1207760,18.97,0.00
1208758,19.01,0.00
1209755,18.97,0.00
1210753,19.01,0.00
1211750,19.01,2.06
1212746,18.97,2.06
1213744,18.97,0.00
1214741,19.01,0.00
1215738,19.04,10.53
1216736,18.91,10.53
1217733,19.08,19.00
1218731,19.08,19.00
1219728,19.11,27.41
1220724,19.01,27.41
1221722,19.04,10.53
1222719,19.04,10.53
1223716,19.08,19.00
1224714,19.08,19.00
1225711,19.08,19.00
1226708,19.01,19.00
1227706,19.04,10.53
1228703,19.04,10.53
1229701,19.08,19.00
1230697,19.08,19.00
1231694,19.04,10.53
1232692,19.04,10.53
1233689,19.11,27.41
1234686,19.08,27.41
1235684,18.94,0.00
1236681,19.04,0.00
1237679,19.08,19.00
1238675,19.28,19.00
1239672,19.04,10.53
1240670,19.01,10.53
1241667,19.04,10.53
