millis,temp,output
1001331,18.97,1.44
1002329,19.04,7.37
1003325,19.01,7.37
1004322,19.01,1.44
1005320,19.04,1.44
1006317,19.08,13.30
1007314,19.08,13.30
1008312,19.01,1.44
1009309,19.04,1.44
1010306,19.08,13.30
1011303,19.11,13.30
1012300,19.14,25.08
1013298,19.14,25.08
1014295,19.11,19.19
1015292,19.14,19.19
1016290,19.08,13.30
1017287,19.21,13.30
1018285,19.08,13.30
1019281,19.18,13.30
1020278,19.11,19.19
1021276,19.18,19.19
1022273,19.08,13.30
1023270,19.11,13.30
1024268,19.04,7.37
1025265,19.18,7.37
1026263,19.08,13.30
1027260,19.11,13.30
1028257,19.08,13.30
1029254,19.04,13.30
1030251,19.18,31.01
1031248,19.04,31.01
1032246,19.11,19.19
1033243,19.08,19.19
1034241,19.04,7.37
1035238,19.04,7.37
1036235,19.04,7.37
1037232,18.97,7.37
1038229,18.97,0.00
1039226,18.97,0.00
1040224,19.01,1.44
1041221,19.01,1.44
1042219,18.94,0.00
1043215,19.01,0.00
1044212,18.97,0.00
1045210,18.97,0.00
1046207,19.04,7.37
1047204,18.97,7.37
1048202,19.01,1.44
1049199,19.01,1.44
1050195,18.97,0.00
1051193,19.04,0.00
1052190,18.97,0.00
1053188,19.08,0.00
1054185,19.01,1.44
1055182,19.04,1.44
1056179,19.14,25.08
1057176,19.08,25.08
1058173,19.14,25.08
1059171,19.11,25.08
1060168,19.08,13.30
1061166,19.14,13.30
1062163,19.11,19.19
1063160,19.14,19.19
1064158,19.18,31.01
1065154,19.11,31.01
1066151,19.28,48.72
1067149,19.11,48.72
1068146,19.08,13.30
1069144,18.87,13.30
1070141,19.11,19.19
1071138,19.04,19.19
1072136,19.04,7.37
1073133,19.11,7.37
1074130,19.01,1.44
1075127,18.97,1.44
1076124,19.01,1.44
1077122,18.91,1.44
1078119,18.94,0.00
1079116,18.94,0.00
1080114,18.91,0.00
1081110,18.87,0.00
1082107,18.94,0.00
1083105,18.94,0.00
1084102,18.91,0.00
1085100,18.97,0.00
1086097,18.94,0.00
1087093,18.94,0.00
1088091,18.97,0.00
1089088,18.97,0.00
1090085,18.97,0.00
1091083,19.01,0.00
1092080,19.01,1.44
1093076,18.91,1.44
1094074,19.04,7.37
1095071,19.04,7.37
1096069,19.04,7.37
1097066,19.08,7.37
1098063,19.08,13.30
1099061,19.11,13.30
1100057,19.11,19.19
1101054,19.18,19.19
1102052,19.18,31.01
1103049,19.21,31.01
1104047,19.24,42.82
1105044,19.18,42.82
1106041,19.21,36.90
1107039,19.18,36.90
1108036,19.11,19.19
1109033,19.08,19.19
1110030,19.18,31.01
1111027,19.04,31.01
1112025,19.11,19.19
1113022,19.04,19.19
1114019,19.08,13.30
1115017,19.01,13.30
1116014,19.01,1.44
1117011,18.97,1.44
1118009,19.01,1.44
1119005,18.94,1.44
1120003,18.84,0.00
1121000,18.87,0.00
1121997,18.91,0.00
1122995,18.84,0.00
1123992,18.91,0.00
1124988,18.84,0.00
1125986,18.87,0.00
1126983,18.87,0.00
1127981,18.91,0.00
1128978,18.87,0.00
1129975,18.94,0.00
1130972,18.91,0.00
1131969,18.91,0.00
1132966,18.97,0.00
1133964,18.94,0.00
1134961,19.01,0.00
1135959,18.94,0.00
1136955,19.01,0.00
1137952,19.01,1.44
1138950,19.04,1.44
1139947,19.14,25.08
1140944,19.08,25.08
1141942,19.11,19.19
1142939,19.04,19.19
1143936,19.11,19.19
1144933,19.08,19.19
1145930,19.11,19.19
1146928,19.08,19.19
1147925,19.14,25.08
1148922,19.08,25.08
1149920,19.11,19.19
1150917,19.18,19.19
1151915,19.11,19.19
1152911,19.14,19.19
1153908,19.08,13.30
1154906,19.04,13.30
1155903,19.11,19.19
1156900,19.01,19.19
1157898,19.01,1.44
1158895,19.08,1.44
1159892,18.97,0.00
1160890,19.08,0.00
1161886,18.97,0.00
1162884,19.04,0.00
1163881,18.97,0.00
1164878,19.01,0.00
1165876,18.97,0.00
1166872,19.01,0.00
1167869,18.97,0.00
1168867,19.01,0.00
1169864,19.01,1.44
1170862,19.08,1.44
1171859,19.01,1.44
1172856,19.08,1.44
1173853,19.08,13.30
1174850,19.18,13.30
1175847,19.14,25.08
1176845,19.01,25.08
1177842,19.14,25.08
1178840,19.11,25.08
1179837,19.11,19.19
1180834,19.11,19.19
1181832,19.08,13.30
1182828,19.14,13.30
1183825,19.08,13.30
1184823,19.18,13.30
1185820,19.04,7.37
1186818,19.11,7.37
1187815,19.11,19.19
1188812,19.11,19.19
1189810,19.11,19.19
1190807,19.11,19.19
1191804,19.04,7.37
1192801,19.08,7.37
1193798,19.04,7.37
1194796,19.08,7.37
1195793,19.11,19.19
1196790,19.01,19.19
1197788,19.04,7.37
1198785,19.01,7.37
1199781,19.14,25.08